year, uni, subject, num
2015,"University of Sussex","Law",295
2015,"University of Sussex","Business and Admin studies",575
2015,"University of Sussex","Mass Communication and Documentation",240
2015,"University of Sussex","Linguistics, Classics and related",145
2015,"University of Sussex","European Languages, Literature and related",10
2015,"University of Sussex","Non-European Languages, Literature and related",30
2015,"University of Sussex","History and Philosophical studies",145
2015,"University of Sussex","Creative Arts and Design",85
2015,"University of Sussex","Combined arts",150
2015,"University of Sussex","Combined sciences",5
2015,"University of Sussex","Combined social sciences",50
2015,"University of Sussex","Sciences combined with Social Sciences or Arts",25
2015,"University of Sussex","Social Sciences combined with Arts",105
2015,"University of Sussex","General, other combined and unknown",310
2015,"Swansea University","Medicine and Dentistry",70
2015,"Swansea University","Subjects allied to Medicine",430
2015,"Swansea University","Biological Sciences",575
2015,"Swansea University","Physical Sciences",290
2015,"Swansea University","Mathematical Sciences",125
2015,"Swansea University","Engineering",740
2015,"Swansea University","Computer Sciences",170
2015,"Swansea University","Technologies",50
2015,"Swansea University","Social Studies",430
2015,"Swansea University","Law",250
2015,"Swansea University","Business and Admin studies",445
2015,"Swansea University","Mass Communication and Documentation",45
2015,"Swansea University","Linguistics, Classics and related",195
2015,"Swansea University","European Languages, Literature and related",45
2015,"Swansea University","Non-European Languages, Literature and related",30
2015,"Swansea University","History and Philosophical studies",255
2015,"Swansea University","Combined arts",95
2015,"Swansea University","Combined sciences",25
2015,"Swansea University","Combined social sciences",80
2015,"Swansea University","Sciences combined with Social Sciences or Arts",80
2015,"Swansea University","Social Sciences combined with Arts",105
2015,"University of Wales Trinity Saint David (UWTSD Swansea)","Subjects allied to Medicine",60
2015,"University of Wales Trinity Saint David (UWTSD Swansea)","Biological Sciences",15
2015,"University of Wales Trinity Saint David (UWTSD Swansea)","Physical Sciences",5
2015,"University of Wales Trinity Saint David (UWTSD Swansea)","Engineering",145
2015,"University of Wales Trinity Saint David (UWTSD Swansea)","Computer Sciences",45
2015,"University of Wales Trinity Saint David (UWTSD Swansea)","Technologies",15
2015,"University of Wales Trinity Saint David (UWTSD Swansea)","Architecture, Building and Planning",35
2015,"University of Wales Trinity Saint David (UWTSD Swansea)","Social Studies",100
2015,"University of Wales Trinity Saint David (UWTSD Swansea)","Law",5
2015,"University of Wales Trinity Saint David (UWTSD Swansea)","Business and Admin studies",180
2015,"University of Wales Trinity Saint David (UWTSD Swansea)","Creative Arts and Design",210
2015,"University of Wales Trinity Saint David (UWTSD Swansea)","Education",25
2015,"University of Wales Trinity Saint David (UWTSD Swansea)","Combined sciences",50
2015,"University of Wales Trinity Saint David (UWTSD Swansea)","Sciences combined with Social Sciences or Arts",20
2015,"Swindon College","Engineering",10
2015,"Swindon College","Creative Arts and Design",40
2015,"Tameside College","Computer Sciences",5
2015,"Tech Music School (BIMM London)","Business and Admin studies",15
2015,"Tech Music School (BIMM London)","Creative Arts and Design",580
2015,"Teesside University","Subjects allied to Medicine",970
2015,"Teesside University","Biological Sciences",425
2015,"Teesside University","Veterinary Sciences, Agriculture and related",10
2015,"Teesside University","Physical Sciences",95
2015,"Teesside University","Engineering",310
2015,"Teesside University","Computer Sciences",470
2015,"Teesside University","Technologies",30
2015,"Teesside University","Social Studies",275
2015,"Teesside University","Law",155
2015,"Teesside University","Business and Admin studies",210
2015,"Teesside University","Mass Communication and Documentation",145
2015,"Teesside University","Linguistics, Classics and related",65
2015,"Teesside University","History and Philosophical studies",60
2015,"Teesside University","Creative Arts and Design",320
2015,"Teesside University","Education",135
2015,"Teesside University","Combined arts",25
2015,"Teesside University","Combined sciences",120
2015,"Teesside University","Combined social sciences",15
2015,"Teesside University","Sciences combined with Social Sciences or Arts",165
2015,"Tottenham Hotspur Foundation","Biological Sciences",25
2015,"Tottenham Hotspur Foundation","Social Studies",10
2015,"Tresham College of Further and Higher Education","Business and Admin studies",5
2015,"Tresham College of Further and Higher Education","Creative Arts and Design",20
2015,"University of Wales Trinity Saint David (UWTSD Carmarthen / Lampeter / London)","Biological Sciences",70
2015,"University of Wales Trinity Saint David (UWTSD Carmarthen / Lampeter / London)","Social Studies",195
2015,"University of Wales Trinity Saint David (UWTSD Carmarthen / Lampeter / London)","Business and Admin studies",15
2015,"University of Wales Trinity Saint David (UWTSD Carmarthen / Lampeter / London)","Mass Communication and Documentation",15
2015,"University of Wales Trinity Saint David (UWTSD Carmarthen / Lampeter / London)","Linguistics, Classics and related",25
2015,"University of Wales Trinity Saint David (UWTSD Carmarthen / Lampeter / London)","Non-European Languages, Literature and related",10
2015,"University of Wales Trinity Saint David (UWTSD Carmarthen / Lampeter / London)","History and Philosophical studies",120
2015,"University of Wales Trinity Saint David (UWTSD Carmarthen / Lampeter / London)","Creative Arts and Design",85
2015,"University of Wales Trinity Saint David (UWTSD Carmarthen / Lampeter / London)","Education",175
2015,"University of Wales Trinity Saint David (UWTSD Carmarthen / Lampeter / London)","Combined arts",20
2015,"University of Wales Trinity Saint David (UWTSD Carmarthen / Lampeter / London)","Combined sciences",5
2015,"University of Wales Trinity Saint David (UWTSD Carmarthen / Lampeter / London)","Sciences combined with Social Sciences or Arts",35
2015,"University of Wales Trinity Saint David (UWTSD Carmarthen / Lampeter / London)","Social Sciences combined with Arts",5
2015,"University of Wales Trinity Saint David (UWTSD Carmarthen / Lampeter / London)","General, other combined and unknown",10
2015,"Truro and Penwith College","Subjects allied to Medicine",30
2015,"Truro and Penwith College","Biological Sciences",65
2015,"Truro and Penwith College","Computer Sciences",25
2015,"Truro and Penwith College","Social Studies",55
2015,"Truro and Penwith College","Law",15
2015,"Truro and Penwith College","Business and Admin studies",10
2015,"Truro and Penwith College","Linguistics, Classics and related",5
2015,"Truro and Penwith College","History and Philosophical studies",20
2015,"Truro and Penwith College","Creative Arts and Design",70
